id,detector_id,starttime,volume,speed,occupancy,countreadings,vmt,vht,delay,traveltime,resolution
14321644293,100368,2022-11-23 12:00:00-08,1166,45.79,15.69,173,903.65,19.73,0.24,1.02,01:00:00
14321645489,100368,2022-11-23 13:00:00-08,1099,51.47,9.85,173,851.73,16.55,0.13,0.9,01:00:00
14321646685,100368,2022-11-23 14:00:00-08,967,52.28,8.44,168,749.43,14.33,0.11,0.89,01:00:00
14321647884,100368,2022-11-23 15:00:00-08,891,52.78,7.3,168,690.53,13.08,0.11,0.88,01:00:00
14321649083,100368,2022-11-23 16:00:00-08,796,52.45,6.16,174,616.9,11.76,0.11,0.89,01:00:00
14321650282,100368,2022-11-23 17:00:00-08,645,52.14,4.85,171,499.88,9.59,0.12,0.89,01:00:00
14321651481,100368,2022-11-23 18:00:00-08,457,53.76,3.13,167,354.18,6.59,0.09,0.86,01:00:00
14321652680,100368,2022-11-23 19:00:00-08,373,54.91,2.24,175,289.08,5.26,0.07,0.85,01:00:00
14321653879,100368,2022-11-23 20:00:00-08,240,55.52,1.58,161,186,3.35,0.06,0.84,01:00:00
14321655078,100368,2022-11-23 21:00:00-08,191,54.93,1.13,170,148.03,2.69,0.07,0.85,01:00:00
14321656277,100368,2022-11-23 22:00:00-08,129,53.91,0.8,171,99.98,1.85,0.09,0.86,01:00:00
14321657476,100368,2022-11-23 23:00:00-08,74,53.45,0.38,173,57.35,1.07,0.09,0.87,01:00:00
14321658675,100368,2022-11-24 00:00:00-08,54,53.89,0.37,171,41.85,0.78,0.09,0.86,01:00:00
14321659874,100368,2022-11-24 01:00:00-08,33,50.73,0.32,172,25.58,0.5,0.14,0.92,01:00:00
14321661073,100368,2022-11-24 02:00:00-08,21,56.9,0.06,176,16.28,0.29,0.04,0.82,01:00:00
14321662272,100368,2022-11-24 03:00:00-08,26,53.31,0.19,170,20.15,0.38,0.1,0.87,01:00:00
14321663471,100368,2022-11-24 04:00:00-08,23,53.65,0.14,171,17.83,0.33,0.09,0.87,01:00:00
14321664670,100368,2022-11-24 05:00:00-08,29,50.9,0.19,170,22.48,0.44,0.14,0.91,01:00:00
14321665869,100368,2022-11-24 06:00:00-08,44,53.25,0.42,173,34.1,0.64,0.1,0.87,01:00:00
14321667068,100368,2022-11-24 07:00:00-08,99,54.85,0.58,168,76.73,1.4,0.07,0.85,01:00:00
14321668267,100368,2022-11-24 08:00:00-08,133,54.83,0.7,162,103.08,1.88,0.07,0.85,01:00:00
14321669466,100368,2022-11-24 09:00:00-08,262,56.16,1.28,171,203.05,3.62,0.05,0.83,01:00:00
14321670665,100368,2022-11-24 10:00:00-08,395,56.48,2.49,166,306.13,5.42,0.05,0.82,01:00:00
14321671864,100368,2022-11-24 11:00:00-08,488,55.51,3.1,173,378.2,6.81,0.06,0.84,01:00:00
14321673063,100368,2022-11-24 12:00:00-08,468,56.79,3.37,153,362.7,6.39,0.04,0.82,01:00:00
14321674262,100368,2022-11-24 13:00:00-08,490,56.47,2.97,172,379.75,6.72,0.05,0.82,01:00:00
14321675458,100368,2022-11-24 14:00:00-08,451,56.41,2.56,175,349.53,6.2,0.05,0.82,01:00:00
14321676654,100368,2022-11-24 15:00:00-08,332,56.19,1.76,177,257.3,4.58,0.05,0.83,01:00:00
14321677853,100368,2022-11-24 16:00:00-08,283,54.71,1.9,163,219.33,4.01,0.07,0.85,01:00:00
14321679052,100368,2022-11-24 17:00:00-08,271,54.39,1.51,176,210.03,3.86,0.08,0.85,01:00:00
14321680251,100368,2022-11-24 18:00:00-08,292,55.56,1.53,174,226.3,4.07,0.06,0.84,01:00:00
14321681450,100368,2022-11-24 19:00:00-08,282,54.84,1.69,170,218.55,3.99,0.07,0.85,01:00:00
14321682649,100368,2022-11-24 20:00:00-08,239,55.47,1.18,176,185.23,3.34,0.06,0.84,01:00:00
14321683848,100368,2022-11-24 21:00:00-08,184,55.1,0.95,173,142.6,2.59,0.07,0.84,01:00:00
14321685047,100368,2022-11-24 22:00:00-08,109,53.94,0.47,168,84.48,1.57,0.09,0.86,01:00:00
14321686246,100368,2022-11-24 23:00:00-08,60,56.1,0.25,171,46.5,0.83,0.05,0.83,01:00:00
14321687435,100368,2022-11-25 00:00:00-08,20,51.5,0.11,175,15.5,0.3,0.13,0.9,01:00:00
14321688624,100368,2022-11-25 01:00:00-08,10,58.1,0.04,168,7.75,0.13,0.03,0.8,01:00:00
14321689823,100368,2022-11-25 02:00:00-08,11,52.46,0.09,171,8.53,0.16,0.11,0.89,01:00:00
14321691022,100368,2022-11-25 03:00:00-08,25,54.4,0.18,174,19.38,0.36,0.08,0.85,01:00:00
14321692221,100368,2022-11-25 04:00:00-08,24,54.75,0.2,176,18.6,0.34,0.07,0.85,01:00:00
14321693420,100368,2022-11-25 05:00:00-08,54,55.72,0.31,171,41.85,0.75,0.06,0.83,01:00:00
14321694619,100368,2022-11-25 06:00:00-08,98,56.23,0.63,170,75.95,1.35,0.05,0.83,01:00:00
14321695818,100368,2022-11-25 07:00:00-08,165,56.3,1.13,171,127.88,2.27,0.05,0.83,01:00:00
14321697017,100368,2022-11-25 08:00:00-08,208,57.93,1.3,167,161.2,2.78,0.03,0.8,01:00:00
14321698216,100368,2022-11-25 09:00:00-08,323,57.05,2.44,162,250.33,4.39,0.04,0.82,01:00:00
14321699415,100368,2022-11-25 10:00:00-08,422,56.15,2.79,168,327.05,5.82,0.05,0.83,01:00:00
14321700614,100368,2022-11-25 11:00:00-08,552,54.44,3.83,178,427.8,7.86,0.08,0.85,01:00:00
14321701813,100368,2022-11-25 12:00:00-08,615,52.21,4.98,171,476.63,9.13,0.12,0.89,01:00:00
14321703012,100368,2022-11-25 13:00:00-08,617,52.45,5.33,157,478.18,9.12,0.11,0.89,01:00:00
14321704211,100368,2022-11-25 14:00:00-08,582,52.24,4.68,162,451.05,8.63,0.12,0.89,01:00:00
14321705410,100368,2022-11-25 15:00:00-08,557,50.45,4.86,156,431.68,8.56,0.15,0.92,01:00:00
14321706609,100368,2022-11-25 16:00:00-08,633,49.24,5.17,167,490.58,9.96,0.17,0.94,01:00:00
14321707808,100368,2022-11-25 17:00:00-08,444,50.86,3.27,174,344.1,6.77,0.14,0.91,01:00:00
14321709007,100368,2022-11-25 18:00:00-08,367,51.54,2.51,173,284.43,5.52,0.13,0.9,01:00:00
14321710206,100368,2022-11-25 19:00:00-08,317,53.16,2,171,245.68,4.62,0.1,0.87,01:00:00
14321711405,100368,2022-11-25 20:00:00-08,206,53.38,1.17,165,159.65,2.99,0.1,0.87,01:00:00
14321712604,100368,2022-11-25 21:00:00-08,174,53.94,1.05,173,134.85,2.5,0.09,0.86,01:00:00
14321713803,100368,2022-11-25 22:00:00-08,187,53.79,1.18,173,144.93,2.69,0.09,0.86,01:00:00
14321715002,100368,2022-11-25 23:00:00-08,108,54.61,0.64,161,83.7,1.53,0.08,0.85,01:00:00
14321716201,100368,2022-11-26 00:00:00-08,55,54.93,0.25,161,42.63,0.78,0.07,0.85,01:00:00
14321717400,100368,2022-11-26 01:00:00-08,28,55.82,0.16,176,21.7,0.39,0.06,0.83,01:00:00
14321718599,100368,2022-11-26 02:00:00-08,26,57.16,0.13,170,20.15,0.35,0.04,0.81,01:00:00
14321719798,100368,2022-11-26 03:00:00-08,24,56.25,0.1,171,18.6,0.33,0.05,0.83,01:00:00
14321720997,100368,2022-11-26 04:00:00-08,24,53.88,0.23,168,18.6,0.35,0.09,0.86,01:00:00
14321722196,100368,2022-11-26 05:00:00-08,37,54.65,0.23,174,28.68,0.52,0.08,0.85,01:00:00
14321723395,100368,2022-11-26 06:00:00-08,58,54.24,0.3,168,44.95,0.83,0.08,0.86,01:00:00
14321724594,100368,2022-11-26 07:00:00-08,149,56.73,0.84,172,115.48,2.04,0.04,0.82,01:00:00
14321725793,100368,2022-11-26 08:00:00-08,227,56.29,1.24,178,175.93,3.13,0.05,0.83,01:00:00
14321726992,100368,2022-11-26 09:00:00-08,326,54.56,2.03,169,252.65,4.63,0.08,0.85,01:00:00
14321728191,100368,2022-11-26 10:00:00-08,438,54.88,2.78,176,339.45,6.19,0.07,0.85,01:00:00
14321729387,100368,2022-11-26 11:00:00-08,599,54.49,4.2,174,464.23,8.52,0.08,0.85,01:00:00
14321730583,100368,2022-11-26 12:00:00-08,511,55.53,3.86,156,396.03,7.13,0.06,0.84,01:00:00
14321731779,100368,2022-11-26 13:00:00-08,545,54.77,3.98,167,422.38,7.71,0.07,0.85,01:00:00
14321732975,100368,2022-11-26 14:00:00-08,556,54.78,4.15,160,430.9,7.87,0.07,0.85,01:00:00
14321734171,100368,2022-11-26 15:00:00-08,461,55.26,2.91,168,357.28,6.47,0.07,0.84,01:00:00
14321735370,100368,2022-11-26 16:00:00-08,464,53.42,3.57,155,359.6,6.73,0.1,0.87,01:00:00
14321736569,100368,2022-11-26 17:00:00-08,508,53.76,3.42,173,393.7,7.32,0.09,0.86,01:00:00
14321737768,100368,2022-11-26 18:00:00-08,369,54.85,2.18,176,285.98,5.21,0.07,0.85,01:00:00
14321738967,100368,2022-11-26 19:00:00-08,289,54.33,1.58,173,223.98,4.12,0.08,0.86,01:00:00
14321740166,100368,2022-11-26 20:00:00-08,217,54.4,1.23,165,168.18,3.09,0.08,0.85,01:00:00
14321741365,100368,2022-11-26 21:00:00-08,182,53.92,0.96,166,141.05,2.62,0.09,0.86,01:00:00
14321742564,100368,2022-11-26 22:00:00-08,146,55.03,0.7,160,113.15,2.06,0.07,0.84,01:00:00
14321743763,100368,2022-11-26 23:00:00-08,113,55.78,0.6,169,87.58,1.57,0.06,0.83,01:00:00
14321744962,100368,2022-11-27 00:00:00-08,40,53.07,0.21,150,31,0.58,0.1,0.88,01:00:00
14321746161,100368,2022-11-27 01:00:00-08,40,52.67,0.15,170,31,0.59,0.11,0.88,01:00:00
14321747360,100368,2022-11-27 02:00:00-08,30,55.14,0.07,174,23.25,0.42,0.07,0.84,01:00:00
14321748559,100368,2022-11-27 03:00:00-08,17,57.23,0.09,173,13.18,0.23,0.04,0.81,01:00:00
14321749758,100368,2022-11-27 04:00:00-08,24,51.79,0.16,171,18.6,0.36,0.12,0.9,01:00:00
14321750957,100368,2022-11-27 05:00:00-08,21,57.19,0.06,164,16.28,0.28,0.04,0.81,01:00:00
14321752156,100368,2022-11-27 06:00:00-08,43,50.93,0.23,151,33.33,0.65,0.14,0.91,01:00:00
14321753355,100368,2022-11-27 07:00:00-08,92,51.22,0.68,150,71.3,1.39,0.13,0.91,01:00:00
14321754554,100368,2022-11-27 08:00:00-08,106,53.65,0.48,165,82.15,1.53,0.09,0.87,01:00:00
14321755753,100368,2022-11-27 09:00:00-08,234,53.43,1.39,170,181.35,3.39,0.1,0.87,01:00:00
14321756952,100368,2022-11-27 10:00:00-08,326,53.03,2.23,164,252.65,4.76,0.1,0.88,01:00:00
14321758151,100368,2022-11-27 11:00:00-08,458,48.04,4.07,160,354.95,7.39,0.19,0.97,01:00:00
14321759350,100368,2022-11-27 12:00:00-08,670,39.45,7.41,178,519.25,13.16,0.4,1.18,01:00:00
14321760549,100368,2022-11-27 13:00:00-08,582,53.35,4.37,168,451.05,8.45,0.1,0.87,01:00:00
14321761745,100368,2022-11-27 14:00:00-08,732,50.79,5.9,166,567.3,11.17,0.14,0.92,01:00:00
14321762944,100368,2022-11-27 15:00:00-08,504,52.6,3.47,173,390.6,7.43,0.11,0.88,01:00:00
14321764143,100368,2022-11-27 16:00:00-08,526,52.27,3.84,172,407.65,7.8,0.11,0.89,01:00:00
14321765342,100368,2022-11-27 17:00:00-08,359,52.62,2.13,174,278.23,5.29,0.11,0.88,01:00:00
14321766541,100368,2022-11-27 18:00:00-08,292,52.88,2.04,165,226.3,4.28,0.1,0.88,01:00:00
14321767740,100368,2022-11-27 19:00:00-08,219,53.12,1.24,169,169.73,3.2,0.1,0.88,01:00:00
14321768939,100368,2022-11-27 20:00:00-08,187,52.47,1,176,144.93,2.76,0.11,0.89,01:00:00
14321770138,100368,2022-11-27 21:00:00-08,133,52.64,0.65,171,103.08,1.96,0.11,0.88,01:00:00
14321771337,100368,2022-11-27 22:00:00-08,73,54.59,0.28,162,56.58,1.04,0.08,0.85,01:00:00
14321772536,100368,2022-11-27 23:00:00-08,42,51.55,0.2,157,32.55,0.63,0.13,0.9,01:00:00
14321773735,100368,2022-11-28 00:00:00-08,14,53.28,0.08,155,10.85,0.2,0.1,0.87,01:00:00
14321774934,100368,2022-11-28 01:00:00-08,15,49.67,0.16,163,11.63,0.23,0.16,0.94,01:00:00
14321776133,100368,2022-11-28 02:00:00-08,15,50.93,0.15,157,11.63,0.23,0.14,0.91,01:00:00
14321777331,100368,2022-11-28 03:00:00-08,26,49.62,0.3,157,20.15,0.41,0.16,0.94,01:00:00
14321778529,100368,2022-11-28 04:00:00-08,63,52.55,0.64,157,48.83,0.93,0.11,0.88,01:00:00
14321779728,100368,2022-11-28 05:00:00-08,140,55.2,1.12,159,108.5,1.97,0.07,0.84,01:00:00
14321780927,100368,2022-11-28 06:00:00-08,361,52.78,2.93,172,279.78,5.3,0.11,0.88,01:00:00
14321782126,100368,2022-11-28 07:00:00-08,650,52.09,5.73,173,503.75,9.67,0.12,0.89,01:00:00
14321783325,100368,2022-11-28 08:00:00-08,767,52.44,7.15,166,594.43,11.34,0.11,0.89,01:00:00
14321784524,100368,2022-11-28 09:00:00-08,640,51.25,6.74,167,496,9.68,0.13,0.91,01:00:00
14321785723,100368,2022-11-28 10:00:00-08,518,52.88,5.06,167,401.45,7.59,0.1,0.88,01:00:00
14321786911,100368,2022-11-28 11:00:00-08,779,52.65,7.14,179,603.73,11.47,0.11,0.88,01:00:00
14321788096,100368,2022-11-28 12:00:00-08,741,52.55,6.84,174,574.28,10.93,0.11,0.88,01:00:00
14321789293,100368,2022-11-28 13:00:00-08,780,51.42,6.84,180,604.5,11.76,0.13,0.9,01:00:00
14321790490,100368,2022-11-28 14:00:00-08,1091,47.4,11.46,174,845.53,17.84,0.21,0.98,01:00:00
14321791693,100368,2022-11-28 15:00:00-08,1303,48.08,11.75,180,1009.83,21,0.19,0.97,01:00:00
14321792896,100368,2022-11-28 16:00:00-08,1119,46.69,10.2,174,867.23,18.57,0.22,1,01:00:00
14321794099,100368,2022-11-28 17:00:00-08,1001,47.46,8.36,180,775.78,16.35,0.2,0.98,01:00:00
14321795302,100368,2022-11-28 18:00:00-08,578,52.71,4.08,173,447.95,8.5,0.11,0.88,01:00:00
14321796505,100368,2022-11-28 19:00:00-08,317,54.53,1.77,175,245.68,4.51,0.08,0.85,01:00:00
14321797708,100368,2022-11-28 20:00:00-08,246,53.67,1.32,179,190.65,3.55,0.09,0.87,01:00:00
14321798911,100368,2022-11-28 21:00:00-08,148,53.95,0.94,173,114.7,2.13,0.09,0.86,01:00:00
14321800114,100368,2022-11-28 22:00:00-08,140,53.24,0.83,179,108.5,2.04,0.1,0.87,01:00:00
14321801317,100368,2022-11-28 23:00:00-08,50,52.62,0.14,179,38.75,0.74,0.11,0.88,01:00:00
14321802520,100368,2022-11-29 00:00:00-08,28,53.57,0.18,180,21.7,0.41,0.09,0.87,01:00:00
14321803723,100368,2022-11-29 01:00:00-08,19,51.74,0.18,178,14.73,0.28,0.12,0.9,01:00:00
14321804926,100368,2022-11-29 02:00:00-08,19,54.63,0.15,176,14.73,0.27,0.08,0.85,01:00:00
14321806129,100368,2022-11-29 03:00:00-08,16,47.63,0.2,178,12.4,0.26,0.2,0.98,01:00:00
14321807332,100368,2022-11-29 04:00:00-08,63,52.84,0.43,179,48.83,0.92,0.11,0.88,01:00:00
14321808535,100368,2022-11-29 05:00:00-08,152,52.57,1.16,163,117.8,2.24,0.11,0.88,01:00:00
14321809738,100368,2022-11-29 06:00:00-08,312,52.95,2.48,173,241.8,4.57,0.1,0.88,01:00:00
14321810941,100368,2022-11-29 07:00:00-08,703,51.82,5.89,180,544.83,10.51,0.12,0.9,01:00:00
14321812144,100368,2022-11-29 08:00:00-08,783,50.01,7.55,174,606.83,12.13,0.15,0.93,01:00:00
14321813347,100368,2022-11-29 09:00:00-08,671,49.61,6.83,179,520.03,10.48,0.16,0.94,01:00:00
14321814557,100368,2022-11-29 10:00:00-08,593,49.28,6.41,168,459.58,9.33,0.17,0.94,01:00:00
14321815767,100368,2022-11-29 11:00:00-08,691,49.12,7.72,174,535.53,10.9,0.17,0.95,01:00:00
14321816977,100368,2022-11-29 12:00:00-08,679,49.37,7.07,173,526.23,10.66,0.17,0.94,01:00:00
14321818187,100368,2022-11-29 13:00:00-08,841,49.85,8.13,180,651.78,13.07,0.16,0.93,01:00:00
14321819397,100368,2022-11-29 14:00:00-08,1167,48.43,11.16,180,904.43,18.67,0.19,0.96,01:00:00
14321820607,100368,2022-11-29 15:00:00-08,1187,42.52,14.69,167,919.93,21.64,0.32,1.09,01:00:00
14321821817,100368,2022-11-29 16:00:00-08,1025,27.61,26.69,168,794.38,28.77,0.91,1.68,01:00:00
14321823027,100368,2022-11-29 17:00:00-08,853,47.24,8.44,155,661.08,13.99,0.21,0.98,01:00:00
14321824237,100368,2022-11-29 18:00:00-08,593,50.38,4.58,173,459.58,9.12,0.15,0.92,01:00:00
14321825447,100368,2022-11-29 19:00:00-08,326,52.2,2.15,170,252.65,4.84,0.12,0.89,01:00:00
14321826657,100368,2022-11-29 20:00:00-08,217,51.24,2,162,168.18,3.28,0.13,0.91,01:00:00
14321827867,100368,2022-11-29 21:00:00-08,237,52.19,1.64,173,183.68,3.52,0.12,0.89,01:00:00
14321829077,100368,2022-11-29 22:00:00-08,239,51.85,1.61,176,185.23,3.57,0.12,0.9,01:00:00
14321830287,100368,2022-11-29 23:00:00-08,90,49.03,0.5,166,69.75,1.42,0.17,0.95,01:00:00
14321831497,100368,2022-11-30 00:00:00-08,29,45.07,0.15,162,22.48,0.5,0.26,1.03,01:00:00
14321832707,100368,2022-11-30 01:00:00-08,20,43.6,0.21,164,15.5,0.36,0.29,1.07,01:00:00
14321833917,100368,2022-11-30 02:00:00-08,17,43.47,0.1,163,13.18,0.3,0.29,1.07,01:00:00
14321835124,100368,2022-11-30 03:00:00-08,36,46.8,0.38,157,27.9,0.6,0.22,0.99,01:00:00
14321836306,100368,2022-11-30 04:00:00-08,61,47.02,0.48,156,47.28,1.01,0.21,0.99,01:00:00
14321837491,100368,2022-11-30 05:00:00-08,257,49.12,2.89,155,199.18,4.05,0.17,0.95,01:00:00
14321838651,100368,2022-11-30 06:00:00-08,422,48.89,4.22,159,327.05,6.69,0.18,0.95,01:00:00
14321839811,100368,2022-11-30 07:00:00-08,649,50.34,6.34,162,502.98,9.99,0.15,0.92,01:00:00
14321840974,100368,2022-11-30 08:00:00-08,749,49.93,7.9,161,580.48,11.63,0.16,0.93,01:00:00
14321842142,100368,2022-11-30 09:00:00-08,624,49.73,6.91,174,483.6,9.72,0.16,0.94,01:00:00
14321843264,100368,2022-11-30 10:00:00-08,674,49.07,7.59,168,522.35,10.64,0.17,0.95,01:00:00
14321844444,100368,2022-11-30 11:00:00-08,650,48.99,7.19,168,503.75,10.28,0.17,0.95,01:00:00
14321845651,100368,2022-11-30 12:00:00-08,804,50.52,7.43,177,623.1,12.33,0.15,0.92,01:00:00
14321846858,100368,2022-11-30 13:00:00-08,749,51.26,7.66,162,580.48,11.32,0.13,0.91,01:00:00
14321848065,100368,2022-11-30 14:00:00-08,1000,36.29,21.55,165,775,21.36,0.51,1.28,01:00:00
14321849272,100368,2022-11-30 15:00:00-08,1072,37.68,19.03,161,830.8,22.05,0.46,1.23,01:00:00
14321850479,100368,2022-11-30 16:00:00-08,920,42.82,15.97,144,713,16.65,0.31,1.09,01:00:00
14321851686,100368,2022-11-30 17:00:00-08,1125,43.43,11.74,174,871.88,20.08,0.3,1.07,01:00:00
14321852893,100368,2022-11-30 18:00:00-08,690,51.62,5.12,180,534.75,10.36,0.13,0.9,01:00:00
14321854100,100368,2022-11-30 19:00:00-08,331,55.48,2.41,165,256.53,4.62,0.06,0.84,01:00:00
14321855305,100368,2022-11-30 20:00:00-08,263,54.75,1.62,163,203.83,3.72,0.07,0.85,01:00:00
14321856512,100368,2022-11-30 21:00:00-08,210,55.65,1.55,160,162.75,2.92,0.06,0.84,01:00:00
14321857708,100368,2022-11-30 22:00:00-08,119,54.86,0.86,160,92.23,1.68,0.07,0.85,01:00:00
14321858904,100368,2022-11-30 23:00:00-08,54,55.57,0.43,149,41.85,0.75,0.06,0.84,01:00:00
14321860100,100368,2022-12-01 00:00:00-08,31,54.26,0.12,154,24.03,0.44,0.08,0.86,01:00:00
14321861296,100368,2022-12-01 01:00:00-08,19,50.21,0.31,168,14.73,0.29,0.15,0.93,01:00:00
14321862492,100368,2022-12-01 02:00:00-08,22,49.18,0.25,167,17.05,0.35,0.17,0.95,01:00:00
14321863688,100368,2022-12-01 03:00:00-08,38,53.31,0.32,171,29.45,0.55,0.1,0.87,01:00:00
14321864884,100368,2022-12-01 04:00:00-08,64,52.03,0.73,165,49.6,0.95,0.12,0.89,01:00:00
14321866080,100368,2022-12-01 05:00:00-08,128,54.07,1.12,162,99.2,1.83,0.08,0.86,01:00:00
14321867276,100368,2022-12-01 06:00:00-08,271,53.5,2.46,164,210.03,3.93,0.09,0.87,01:00:00
14321868472,100368,2022-12-01 07:00:00-08,644,51.04,6.27,165,499.1,9.78,0.14,0.91,01:00:00
14321869668,100368,2022-12-01 08:00:00-08,730,50.67,7.75,161,565.75,11.17,0.14,0.92,01:00:00
14321870864,100368,2022-12-01 09:00:00-08,598,51.76,6.62,155,463.45,8.95,0.12,0.9,01:00:00
14321872060,100368,2022-12-01 10:00:00-08,561,52.5,5.62,155,434.78,8.28,0.11,0.89,01:00:00
14321873256,100368,2022-12-01 11:00:00-08,607,52.95,5.68,165,470.43,8.88,0.1,0.88,01:00:00
14321874452,100368,2022-12-01 12:00:00-08,726,52.55,6.74,177,562.65,10.71,0.11,0.88,01:00:00
14321875659,100368,2022-12-01 13:00:00-08,717,53.11,7.54,155,555.68,10.46,0.1,0.88,01:00:00
14321876866,100368,2022-12-01 14:00:00-08,872,51.48,9.42,143,675.8,13.13,0.13,0.9,01:00:00
14321878073,100368,2022-12-01 15:00:00-08,1143,35.19,22.29,174,885.83,25.17,0.55,1.32,01:00:00
14321879274,100368,2022-12-01 16:00:00-08,1179,30.61,24.62,180,913.73,29.85,0.74,1.52,01:00:00
14321880475,100368,2022-12-01 17:00:00-08,1194,24.92,28.09,180,925.35,37.13,1.09,1.87,01:00:00
14321881676,100368,2022-12-01 18:00:00-08,777,51.48,5.84,180,602.18,11.7,0.13,0.9,01:00:00
14321882877,100368,2022-12-01 19:00:00-08,414,54.29,2.68,180,320.85,5.91,0.08,0.86,01:00:00
14321884078,100368,2022-12-01 20:00:00-08,341,54.93,1.99,180,264.28,4.81,0.07,0.85,01:00:00
14321885279,100368,2022-12-01 21:00:00-08,304,53.82,1.87,176,235.6,4.38,0.09,0.86,01:00:00
14321886480,100368,2022-12-01 22:00:00-08,157,53.07,0.97,178,121.68,2.29,0.1,0.88,01:00:00
14321887681,100368,2022-12-01 23:00:00-08,164,54.67,0.74,169,127.1,2.32,0.08,0.85,01:00:00
14321888882,100368,2022-12-02 00:00:00-08,39,50.1,0.24,172,30.23,0.6,0.15,0.93,01:00:00
14321890083,100368,2022-12-02 01:00:00-08,30,50.53,0.17,168,23.25,0.46,0.15,0.92,01:00:00
14321891284,100368,2022-12-02 02:00:00-08,26,53.31,0.22,170,20.15,0.38,0.1,0.87,01:00:00
14321892485,100368,2022-12-02 03:00:00-08,24,56.96,0.15,172,18.6,0.33,0.04,0.82,01:00:00
14321893686,100368,2022-12-02 04:00:00-08,61,54.46,0.55,177,47.28,0.87,0.08,0.85,01:00:00
14321894887,100368,2022-12-02 05:00:00-08,123,55.99,0.74,165,95.33,1.7,0.06,0.83,01:00:00
14321896088,100368,2022-12-02 06:00:00-08,320,54.04,2.66,168,248,4.59,0.09,0.86,01:00:00
14321897289,100368,2022-12-02 07:00:00-08,511,53.56,4.46,157,396.03,7.39,0.09,0.87,01:00:00
14321898490,100368,2022-12-02 08:00:00-08,743,53,7.16,162,575.83,10.86,0.1,0.88,01:00:00
14321899691,100368,2022-12-02 09:00:00-08,578,53.1,5.75,167,447.95,8.44,0.1,0.88,01:00:00
14321900892,100368,2022-12-02 10:00:00-08,606,53.56,5.95,160,469.65,8.77,0.09,0.87,01:00:00
14321902093,100368,2022-12-02 11:00:00-08,668,52.72,6.18,165,517.7,9.82,0.11,0.88,01:00:00
14321903294,100368,2022-12-02 12:00:00-08,753,52.81,7.37,161,583.58,11.05,0.11,0.88,01:00:00
14321904495,100368,2022-12-02 13:00:00-08,800,52.99,7.94,159,620,11.7,0.1,0.88,01:00:00
14321905696,100368,2022-12-02 14:00:00-08,1048,52.23,8.98,176,812.2,15.55,0.12,0.89,01:00:00
14321906897,100368,2022-12-02 15:00:00-08,1017,51.8,10.09,148,788.18,15.22,0.12,0.9,01:00:00
14321908098,100368,2022-12-02 16:00:00-08,720,41.33,27.93,150,558,13.5,0.35,1.13,01:00:00
14321909299,100368,2022-12-02 17:00:00-08,813,44.19,12.84,161,630.08,14.26,0.28,1.05,01:00:00
14321910506,100368,2022-12-02 18:00:00-08,500,53.05,3.87,154,387.5,7.3,0.1,0.88,01:00:00
14321911713,100368,2022-12-02 19:00:00-08,382,54.14,2.83,156,296.05,5.47,0.08,0.86,01:00:00
14321912920,100368,2022-12-02 20:00:00-08,267,54.33,1.85,166,206.93,3.81,0.08,0.86,01:00:00
14321914127,100368,2022-12-02 21:00:00-08,306,53.12,1.98,170,237.15,4.46,0.1,0.88,01:00:00
14321915334,100368,2022-12-02 22:00:00-08,189,52.29,1.25,158,146.48,2.8,0.11,0.89,01:00:00
14321916541,100368,2022-12-02 23:00:00-08,231,53.16,1.37,172,179.03,3.37,0.1,0.87,01:00:00
14321917748,100368,2022-12-03 00:00:00-08,77,54.08,0.35,164,59.68,1.1,0.08,0.86,01:00:00
14321918955,100368,2022-12-03 01:00:00-08,57,54.35,0.42,174,44.18,0.81,0.08,0.86,01:00:00
14321920162,100368,2022-12-03 02:00:00-08,36,55.31,0.18,169,27.9,0.5,0.07,0.84,01:00:00
14321921351,100368,2022-12-03 03:00:00-08,16,54,0.06,163,12.4,0.23,0.09,0.86,01:00:00
14321922529,100368,2022-12-03 04:00:00-08,35,53.06,0.32,169,27.13,0.51,0.1,0.88,01:00:00
14321923707,100368,2022-12-03 05:00:00-08,42,55.88,0.28,170,32.55,0.58,0.06,0.83,01:00:00
14321924885,100368,2022-12-03 06:00:00-08,100,55.8,0.39,172,77.5,1.39,0.06,0.83,01:00:00
14321926063,100368,2022-12-03 07:00:00-08,188,55.01,1.11,166,145.7,2.65,0.07,0.85,01:00:00
14321927259,100368,2022-12-03 08:00:00-08,234,55.98,1.42,164,181.35,3.24,0.06,0.83,01:00:00
14321928466,100368,2022-12-03 09:00:00-08,382,55.43,2.79,159,296.05,5.34,0.06,0.84,01:00:00
14321929673,100368,2022-12-03 10:00:00-08,568,55.14,3.88,172,440.2,7.98,0.07,0.84,01:00:00
14321930880,100368,2022-12-03 11:00:00-08,551,54.92,4.28,164,427.03,7.78,0.07,0.85,01:00:00
14321932087,100368,2022-12-03 12:00:00-08,599,54.56,4.53,160,464.23,8.51,0.08,0.85,01:00:00
14321933294,100368,2022-12-03 13:00:00-08,632,54,4.8,161,489.8,9.07,0.09,0.86,01:00:00
14321934501,100368,2022-12-03 14:00:00-08,625,53.96,4.73,156,484.38,8.98,0.09,0.86,01:00:00
14321935708,100368,2022-12-03 15:00:00-08,614,53.66,4.87,153,475.85,8.87,0.09,0.87,01:00:00
14321936915,100368,2022-12-03 16:00:00-08,559,53.56,4.36,157,433.23,8.09,0.09,0.87,01:00:00
